,SB,DT,DB,ASP,TC,LT,VB,PC,GB
ND-ASHI,0.6453178068898593,0.2652689152233364,0.7473148671565857,0.7582417582417582,0.4647550776583035,0.3862928348909657,0.6768916155419223,0.7560975609756098,0.19444444444444445
Fum1,0.7214944201843765,0.48587055606198726,1.0463538722442058,0.5274725274725275,0.5758661887694145,0.29906542056074764,1.0429447852760736,0.760475297060663,0.16666666666666666
Fum2,0.0,0.0022789425706472195,0.0011305822498586771,0.0,0.0023894862604540022,0.0,0.002044989775051125,0.0012507817385866166,0.0
Pink1,0.06598738476467735,0.041932543299908843,0.11984171848501979,0.0989010989010989,0.04540023894862605,0.09034267912772585,0.09611451942740286,0.1050656660412758,0.18055555555555555
CG44303,0.021348859776807377,0.013673655423883319,0.01978518937252685,0.003663003663003663,0.010752688172043012,0.003115264797507788,0.0408997955010225,0.01125703564727955,0.0
CG3184,0.044638524987869965,0.015952597994530537,0.05087620124364047,0.05860805860805861,0.043010752688172046,0.024922118380062305,0.08793456032719836,0.07754846779237023,0.0
CG14442,0.29694323144104806,0.2187784867821331,0.3561334087054833,0.326007326007326,0.19952210274790919,0.3052959501557632,0.37014314928425357,0.37210756722951843,0.3611111111111111
CG14440,0.046094129063561376,0.040109389243391066,0.07574901074053138,0.06593406593406594,0.04062126642771804,0.08099688473520249,0.05930470347648262,0.058786741713570984,0.1111111111111111
CG14441,0.06986899563318777,0.016864175022789425,0.09270774448841153,0.12454212454212454,0.017921146953405017,0.018691588785046728,0.02044989775051125,0.05941213258286429,0.0
CG3168,0.005337214944201844,0.03828623518687329,0.02035048049745619,0.003663003663003663,0.009557945041816009,0.0778816199376947,0.04294478527607362,0.0050031269543464665,0.5972222222222222
lncRNA:CR43461,0.0009704027171276079,0.004102096627164996,0.0,0.0,0.013142174432497013,0.003115264797507788,0.0,0.0025015634771732333,0.0
RpL17,19.748180494905387,11.9257064721969,27.672131147540984,22.032967032967033,15.990442054958184,15.613707165109034,25.957055214723926,24.611632270168855,21.375
snoRNA:Psi28S-3436b,0.0,0.0009115770282588879,0.0,0.003663003663003663,0.0,0.0,0.002044989775051125,0.0006253908692933083,0.0
snoRNA:Psi28S-3436a,0.001455604075691412,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
snoRNA:Psi28S-1060,0.00048520135856380397,0.0009115770282588879,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
snoRNA:Psi28S-1232,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0,0.0
lncRNA:CR44895,0.032508491023774864,0.017775752051048314,0.0045223289994347085,0.0,0.015531660692951015,0.006230529595015576,0.002044989775051125,0.005628517823639775,0.3333333333333333
lncRNA:CR44964,0.022804463852498787,0.013673655423883319,0.0033917467495760316,0.0,0.014336917562724014,0.003115264797507788,0.00408997955010225,0.00375234521575985,0.18055555555555555
CG14439,0.4890829694323144,0.2315405651777575,0.0423968343697004,0.06593406593406594,0.20430107526881722,0.308411214953271,0.08997955010224949,0.07629768605378362,45.638888888888886
CG14438,0.10771470160116449,0.09252506836827712,0.1712832108535896,0.10256410256410256,0.11708482676224612,0.11838006230529595,0.15337423312883436,0.14696685428392744,0.08333333333333333
lncRNA:CR43496,0.056768558951965066,0.11030082041932543,0.3352176370830978,0.07692307692307693,0.05854241338112306,0.2523364485981308,0.3476482617586912,0.40150093808630394,0.1527777777777778
COQ7,0.2639495390587094,0.10619872379216044,0.5155455059355568,0.4542124542124542,0.16726403823178015,0.16199376947040497,0.5501022494887525,0.4965603502188868,0.1527777777777778
shf,0.28335759340126154,0.11257976298997266,0.02148106274731487,0.19413919413919414,0.056152927120669056,0.09034267912772585,0.018404907975460124,0.028142589118198873,0.06944444444444445
C3G,0.06356137797185832,0.07839562443026436,0.1492368569813454,0.38461538461538464,0.06690561529271206,0.17445482866043613,0.10020449897750511,0.14946841776110067,0.1388888888888889
pod1,0.22707423580786026,0.2935278030993619,0.47936687394007915,0.1391941391941392,0.17204301075268819,0.367601246105919,0.3496932515337423,0.6041275797373359,0.6944444444444444
iav,0.0,0.00045578851412944393,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Nf-YC,0.05870936438622028,0.043299908842297175,0.07857546636517806,0.0695970695970696,0.04659498207885305,0.06230529595015576,0.06339468302658487,0.07692307692307693,0.06944444444444445
xit,0.04027171276079573,0.02324521422060164,0.06840022611644997,0.018315018315018316,0.035842293906810034,0.01557632398753894,0.07157464212678936,0.058161350844277676,0.013888888888888888
Atx-1,0.0009704027171276079,0.0009115770282588879,0.002826455624646693,0.0,0.0011947431302270011,0.0,0.002044989775051125,0.0012507817385866166,0.0
nonC,0.06986899563318777,0.04694621695533273,0.08648954211418881,0.09157509157509157,0.05854241338112306,0.059190031152647975,0.06339468302658487,0.08630393996247655,0.027777777777777776
CG14435,0.07520621057738962,0.059708295350957154,0.11192764273600904,0.0989010989010989,0.06571087216248507,0.16822429906542055,0.07975460122699386,0.1200750469043152,0.3888888888888889
CG4557,0.06210577389616691,0.03372835004557885,0.058790276992651214,0.054945054945054944,0.03225806451612903,0.059190031152647975,0.03680981595092025,0.0675422138836773,0.06944444444444445
Cht11,0.017467248908296942,0.018231540565177756,0.033917467495760314,0.014652014652014652,0.014336917562724014,0.12149532710280374,0.0081799591002045,0.03564727954971857,0.2777777777777778
CG4558,0.045608927704997575,0.05879671832269827,0.10457885811192764,0.07692307692307693,0.04420549581839905,0.07476635514018691,0.10429447852760736,0.08880550343964978,0.2916666666666667
CG14434,0.2799611838913149,0.2201458523245214,0.3776144714527982,0.1978021978021978,0.23775388291517324,0.1308411214953271,0.5480572597137015,0.36397748592870544,0.06944444444444445
lncRNA:CR45531,0.002911208151382824,0.00045578851412944393,0.00395703787450537,0.003663003663003663,0.0,0.0,0.002044989775051125,0.0025015634771732333,0.0
CG43736,0.5788452207666182,0.47538742023701,0.7993216506500848,0.7326007326007326,0.44086021505376344,0.557632398753894,0.6912065439672802,0.9662288930581614,0.375
CG14431,0.001455604075691412,0.0009115770282588879,0.0011305822498586771,0.0,0.0011947431302270011,0.0,0.0,0.005628517823639775,0.0
CG32732,0.05967976710334789,0.038742023701002735,0.1040135669869983,0.029304029304029304,0.043010752688172046,0.04361370716510903,0.08384458077709611,0.08317698561601,0.0
CG4586,0.23726346433770015,0.21422060164083864,0.3109101187111362,0.17582417582417584,0.11469534050179211,0.20249221183800623,0.3231083844580777,0.20888055034396497,0.1388888888888889
CG3040,0.11984473556525958,0.06244302643573382,0.1582815149802148,0.14652014652014653,0.10752688172043011,0.13707165109034267,0.14314928425357873,0.21325828642901815,0.1388888888888889
ogre,5.531780688985929,4.961713764813127,7.456189937817976,6.435897435897436,4.469534050179211,4.601246105919003,13.247443762781186,3.838023764853033,1.9722222222222223
lncRNA:CR44084,0.005337214944201844,0.01959890610756609,0.022046353872244205,0.003663003663003663,0.005973715651135006,0.018691588785046728,0.053169734151329244,0.004377736085053158,0.0
bou,1.037360504609413,0.5350957155879672,1.3250423968343696,1.4505494505494505,0.7825567502986858,0.6635514018691588,1.2760736196319018,1.6647904940587868,0.3333333333333333
Inx7,0.0,0.0009115770282588879,0.008479366873940079,0.0,0.0047789725209080045,0.003115264797507788,0.002044989775051125,0.0006253908692933083,0.0
lncRNA:CR43837,0.001455604075691412,0.0,0.0005652911249293386,0.003663003663003663,0.0,0.003115264797507788,0.002044989775051125,0.001876172607879925,0.0
Inx2,2.8025230470645317,2.595715587967183,3.836630864895421,2.3443223443223444,2.3440860215053765,3.5358255451713396,4.928425357873211,2.2632895559724826,1.5694444444444444
cm,0.3284813197476953,0.1814038286235187,0.5438100621820238,0.47619047619047616,0.23655913978494625,0.26791277258566976,0.4723926380368098,0.6404002501563477,0.09722222222222222
CG3032,0.005337214944201844,0.005013673655423883,0.008479366873940079,0.01098901098901099,0.0047789725209080045,0.0,0.002044989775051125,0.009380863039399626,0.027777777777777776
CG4593,0.22755943716642407,0.13445761166818596,0.39626907857546634,0.1282051282051282,0.17323775388291518,0.16199376947040497,0.40081799591002043,0.40275171982489055,0.027777777777777776
CG12541,0.0009704027171276079,0.0018231540565177757,0.0022611644997173543,0.0,0.0,0.0,0.0,0.0025015634771732333,0.0
CG4607,0.006307617661329452,0.03463992707383774,0.002826455624646693,0.0,0.016726403823178016,0.009345794392523364,0.006134969325153374,0.0031269543464665416,0.06944444444444445
Sxl,0.5181950509461426,0.42069279854147673,0.7275296777840587,0.7252747252747253,0.4336917562724014,0.573208722741433,0.6462167689161554,0.7154471544715447,0.4166666666666667
CG4615,0.008248423095584668,0.014129443938012761,0.011871113623516111,0.007326007326007326,0.015531660692951015,0.012461059190031152,0.016359918200409,0.0050031269543464665,0.013888888888888888
CG4617,0.08199902959728288,0.0487693710118505,0.11758055398530243,0.13553113553113552,0.06810035842293907,0.102803738317757,0.09406952965235174,0.13946216385240776,0.08333333333333333
CG8300,0.13731198447355653,0.11759343664539654,0.1978518937252685,0.07692307692307693,0.0967741935483871,0.08411214953271028,0.2167689161554192,0.2601626016260163,0.027777777777777776
fz4,0.0984958757884522,0.09890610756608934,0.09214245336348219,0.08058608058608059,0.10991636798088411,0.07476635514018691,0.06134969325153374,0.058161350844277676,0.20833333333333334
CG9650,0.015041242115477924,0.010483135824977211,0.2035048049745619,0.003663003663003663,0.014336917562724014,0.006230529595015576,0.0408997955010225,0.02564102564102564,0.0
lncRNA:CR44357,0.0,0.00045578851412944393,0.0,0.003663003663003663,0.0011947431302270011,0.0,0.0,0.0,0.0
CG1677,0.41242115477923336,0.3600729261622607,0.5302430751837196,0.4981684981684982,0.35603345280764637,0.4454828660436137,0.44171779141104295,0.6191369606003753,0.5
CG2059,0.08054342552159147,0.03509571558796718,0.09327303561334087,0.15018315018315018,0.04659498207885305,0.03115264797507788,0.08793456032719836,0.10694183864915573,0.027777777777777776
unc-119,0.38476467734109654,0.2880583409298086,0.8111927642736009,0.5897435897435898,0.31660692951015534,0.48909657320872274,0.588957055214724,0.991869918699187,0.8194444444444444
brk,0.13051916545366327,0.1340018231540565,0.16506500847936686,0.10989010989010989,0.05854241338112306,0.04361370716510903,0.1901840490797546,0.13821138211382114,0.041666666666666664
Atg5,0.050460941290635615,0.03236098450319052,0.05144149236856981,0.05128205128205128,0.038231780167264036,0.0778816199376947,0.032719836400818,0.06504065040650407,0.18055555555555555
Dok,0.06986899563318777,0.10711030082041932,0.11758055398530243,0.04395604395604396,0.08243727598566308,0.14641744548286603,0.06134969325153374,0.1131957473420888,0.4166666666666667
CG18155,0.0024260067928190197,0.004557885141294439,0.006218202374222725,0.003663003663003663,0.0047789725209080045,0.003115264797507788,0.010224948875255624,0.004377736085053158,0.013888888888888888
CBP,1.0339640950994662,0.5829535095715588,1.4527981910684002,1.0805860805860805,0.921146953405018,1.6884735202492211,1.5132924335378324,0.981863664790494,1.5277777777777777
CG42246,0.0019408054342552159,0.0022789425706472195,0.0022611644997173543,0.003663003663003663,0.0011947431302270011,0.14641744548286603,0.0081799591002045,0.001876172607879925,0.0
CG32726,0.00048520135856380397,0.0,0.0,0.0,0.0,0.021806853582554516,0.0,0.0,0.0
CG32719,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
ct,7.812227074235808,1.9029170464904284,2.0808366308648956,16.245421245421245,5.045400238948626,1.9688473520249221,0.8159509202453987,0.5716072545340838,4.916666666666667
lncRNA:CR45667,0.00048520135856380397,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
lncRNA:CR45666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001876172607879925,0.0
CHES-1-like,0.09461426491994178,0.04603463992707384,0.13340870548332392,0.09157509157509157,0.07765830346475508,0.04984423676012461,0.07566462167689161,0.1344590368980613,0.1111111111111111
lncRNA:CR43287,0.00048520135856380397,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0012507817385866166,0.0
Hira,0.03153808830664726,0.024612579762989972,0.03674392312040701,0.01098901098901099,0.03106332138590203,0.028037383177570093,0.028629856850715747,0.03689806128830519,0.0
NELF-B,0.03784570596797671,0.024612579762989972,0.04296212549462974,0.040293040293040296,0.022700119474313024,0.04672897196261682,0.028629856850715747,0.0375234521575985,0.013888888888888888
CG12155,0.038816108685104316,0.03555150410209663,0.06331260599208592,0.040293040293040296,0.04540023894862605,0.07165109034267912,0.03067484662576687,0.05753595997498437,0.041666666666666664
Pdp,0.04027171276079573,0.03463992707383774,0.0570944036178632,0.05860805860805861,0.03464755077658303,0.06542056074766354,0.05725971370143149,0.0600375234521576,0.041666666666666664
Rab39,0.05822416302765648,0.037830446672743843,0.0791407574901074,0.10256410256410256,0.04181600955794504,0.06853582554517133,0.06748466257668712,0.11069418386491557,0.20833333333333334
Tom40,0.4240659873847647,0.2178669097538742,0.5986433013001696,0.4432234432234432,0.28793309438470727,0.20249221183800623,0.6421267893660532,0.7248280175109444,0.08333333333333333
CG10932,0.17515769044153323,0.11577028258887875,0.26851328434143584,0.15384615384615385,0.15651135005973715,0.17757009345794392,0.37423312883435583,0.3170731707317073,0.05555555555555555
Nek2,0.008733624454148471,0.04968094804010939,0.002826455624646693,0.007326007326007326,0.009557945041816009,0.012461059190031152,0.0,0.0025015634771732333,0.013888888888888888
ND-MNLL,0.024745269286754003,0.009115770282588878,0.023176936122102882,0.02197802197802198,0.019115890083632018,0.003115264797507788,0.03067484662576687,0.02626641651031895,0.0
p115,0.16011644832605532,0.08796718322698267,0.1888072357263991,0.1978021978021978,0.12305854241338113,0.14953271028037382,0.15132924335378323,0.21513445903689807,0.1388888888888889
CR33222,0.0,0.0,0.0,0.003663003663003663,0.0011947431302270011,0.0,0.0,0.0006253908692933083,0.0
RpS6,6.739446870451237,4.162260711030082,8.754098360655737,6.8791208791208796,5.888888888888889,6.168224299065421,8.323108384458077,10.049405878674172,7.222222222222222
bys,0.061620572537603106,0.04102096627164995,0.060486150367439234,0.0695970695970696,0.037037037037037035,0.028037383177570093,0.08588957055214724,0.07442151344590368,0.027777777777777776
dpr14,0.0,0.0,0.0011305822498586771,0.0,0.0,0.006230529595015576,0.00408997955010225,0.0012507817385866166,0.0
spidey,0.04027171276079573,0.012306289881494986,0.4827586206896552,0.047619047619047616,0.019115890083632018,0.22741433021806853,0.558282208588957,1.25328330206379,0.041666666666666664
snz,0.01455604075691412,0.020510483135824976,0.03843979649519502,0.02197802197802198,0.014336917562724014,0.021806853582554516,0.032719836400818,0.04002501563477173,0.013888888888888888
hdm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
Ykt6,0.25181950509461426,0.14038286235186873,0.3363482193329565,0.28205128205128205,0.16009557945041816,0.20249221183800623,0.28629856850715746,0.5203252032520326,0.2361111111111111
mahe,0.3512857836001941,0.300820419325433,0.41322781232334654,0.32967032967032966,0.26523297491039427,0.3302180685358255,0.38650306748466257,0.5372107567229518,0.5
CG10778,0.14750121300339641,0.05742935278030994,0.18371961560203504,0.1282051282051282,0.08960573476702509,0.06853582554517133,0.19222903885480572,0.18198874296435272,0.013888888888888888
RpS14a,2.4041727316836488,1.5027347310847767,3.0282645562464667,2.446886446886447,2.140979689366786,2.607476635514019,3.104294478527607,3.2188868042526577,2.4722222222222223
RpS14b,1.274623968947113,0.7324521422060164,1.616167326172979,1.2564102564102564,1.1290322580645162,0.9781931464174455,1.5971370143149284,1.634771732332708,1.1944444444444444
Ubr3,1.1111111111111112,0.7620783956244302,1.5195025438100622,1.1465201465201464,0.8530465949820788,1.1121495327102804,1.525562372188139,1.9424640400250157,0.7638888888888888
l(1)G0193,0.6283357593401262,0.3017319963536919,0.4895421141888072,1.0366300366300367,0.42891278375149344,1.3021806853582554,0.3476482617586912,1.267667292057536,3.6944444444444446
CG15332,0.0,0.0,0.0033917467495760316,0.0,0.0023894862604540022,0.0,0.0,0.0006253908692933083,0.0
CG15330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
sws,0.06744298884036876,0.04284412032816773,0.07574901074053138,0.09157509157509157,0.03942652329749104,0.09034267912772585,0.05930470347648262,0.09380863039399624,0.16666666666666666
asRNA:CR45620,0.002911208151382824,0.0031905195989061076,0.005087620124364048,0.003663003663003663,0.0,0.0,0.0,0.006253908692933083,0.0
sn,0.6589034449296458,0.9252506836827712,4.0553985302430755,0.7032967032967034,0.974910394265233,2.5171339563862927,2.079754601226994,11.65228267667292,2.5694444444444446
Tbh,0.0,0.00045578851412944393,0.0005652911249293386,0.0,0.0,0.0,0.0,0.00375234521575985,0.0
CG15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG2233,0.003396409509946628,0.00045578851412944393,0.0016958733747880158,0.0,0.0,0.006230529595015576,0.0,0.001876172607879925,0.013888888888888888
fs(1)h,1.7928190198932556,1.2661804922515953,2.115319389485585,2.3150183150183152,1.4408602150537635,1.4517133956386292,1.7484662576687116,2.017510944340213,1.8194444444444444
mys,0.9272197962154294,0.48678213309024615,0.6856981345392877,0.4249084249084249,0.6332138590203107,1.1059190031152648,0.5848670756646217,1.2338961851156973,3.0833333333333335
Upf2,0.06307617661329452,0.04512306289881495,0.08988128886376484,0.04395604395604396,0.056152927120669056,0.04361370716510903,0.07975460122699386,0.09193245778611632,0.05555555555555555
CG1571,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0012507817385866166,0.0
Ldsdh1,0.0,0.0009115770282588879,0.0011305822498586771,0.0,0.0023894862604540022,0.009345794392523364,0.002044989775051125,0.0025015634771732333,0.0
CG2256,0.0,0.0,0.0011305822498586771,0.0,0.0023894862604540022,0.0,0.0,0.0,0.0
UbcE2H,0.2309558466763707,0.12716499544211485,0.23968343697003958,0.19413919413919414,0.13381123058542413,0.32087227414330216,0.2065439672801636,0.3696060037523452,0.3472222222222222
CG2258,0.040756914119359534,0.031449407474931634,0.08083663086489543,0.040293040293040296,0.022700119474313024,0.03115264797507788,0.065439672801636,0.050031269543464665,0.013888888888888888
Gclc,0.060164968461911696,0.03600729261622607,0.03900508762012436,0.04395604395604396,0.026284348864994027,0.08099688473520249,0.053169734151329244,0.08755472170106317,0.2916666666666667
CG1575,0.026686074721009218,0.025979945305378303,0.029395138496325607,0.018315018315018316,0.013142174432497013,0.006230529595015576,0.034764826175869123,0.027517198248905566,0.0
CG2260,0.044153323629306164,0.031449407474931634,0.05200678349349915,0.05128205128205128,0.038231780167264036,0.01557632398753894,0.08588957055214724,0.06128830519074421,0.027777777777777776
cyr,0.002911208151382824,0.0,0.005652911249293386,0.0,0.0,0.003115264797507788,0.0081799591002045,0.0050031269543464665,0.0
CG2116,0.11450752062105773,0.08568824065633546,0.14584511023176935,0.1391941391941392,0.0908004778972521,0.07165109034267912,0.1411042944785276,0.16072545340838024,0.1388888888888889
CG10958,0.012615235322658904,0.01504102096627165,0.02148106274731487,0.01098901098901099,0.016726403823178016,0.028037383177570093,0.012269938650306749,0.016885553470919325,0.0
CG2120,0.00048520135856380397,0.00045578851412944393,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Smox,0.31489568170790877,0.37374658158614404,0.5652911249293386,0.3992673992673993,0.25806451612903225,0.38006230529595014,0.4785276073619632,0.6591619762351469,0.5694444444444444
CG17982,0.09170305676855896,0.06563354603463993,0.14019219898247598,0.05128205128205128,0.05854241338112306,0.12461059190031153,0.08793456032719836,0.1432145090681676,0.1111111111111111
alpha-PheRS,0.5735080058224163,0.23701002734731086,0.8371961560203505,0.6483516483516484,0.43727598566308246,0.3707165109034268,0.8220858895705522,1.1932457786116322,0.2361111111111111
CG2129,0.02911208151382824,0.01731996353691887,0.026003391746749576,0.03296703296703297,0.013142174432497013,0.018691588785046728,0.016359918200409,0.029393370856785492,0.027777777777777776
CG10959,0.013585638039786511,0.007292616226071103,0.01582815149802148,0.02197802197802198,0.010752688172043012,0.01557632398753894,0.014314928425357873,0.016260162601626018,0.0
Gbeta5,0.0024260067928190197,0.0013673655423883319,0.0033917467495760316,0.0,0.0011947431302270011,0.003115264797507788,0.002044989775051125,0.0006253908692933083,0.0
CG18262,0.023774866569626393,0.034184138559708296,0.06161673261729791,0.01098901098901099,0.02031063321385902,0.028037383177570093,0.03067484662576687,0.03314571607254534,0.041666666666666664
Traf6,0.08054342552159147,0.06153144940747493,0.1141888072357264,0.07326007326007326,0.06571087216248507,0.09657320872274143,0.10020449897750511,0.10318949343339587,0.08333333333333333
GIIIspla2,0.06841339155749636,0.033272561531449404,0.12379875635952516,0.054945054945054944,0.04898446833930705,0.06853582554517133,0.1083844580777096,0.0969355847404628,0.013888888888888888
CG10761,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
CG2278,0.008248423095584668,0.0054694621695533276,0.005652911249293386,0.02197802197802198,0.010752688172043012,0.018691588785046728,0.0081799591002045,0.005628517823639775,0.0
slpr,0.314410480349345,0.2529626253418414,0.4143583945732052,0.4175824175824176,0.2843488649940263,0.48909657320872274,0.4130879345603272,0.34771732332707944,0.6805555555555556
sdt,0.25181950509461426,0.2310847766636281,0.3787450537026569,0.21611721611721613,0.2078853046594982,0.48598130841121495,0.2740286298568507,0.5734834271419638,0.6666666666666666
CG2147,0.5477923338185346,0.2907930720145852,0.7891464104013567,0.7765567765567766,0.4265232974910394,0.3862928348909657,0.7934560327198364,0.9287054409005628,0.2777777777777778
sni,0.07860262008733625,0.06198723792160438,0.10910118711136235,0.0695970695970696,0.05854241338112306,0.056074766355140186,0.11860940695296524,0.09505941213258287,0.027777777777777776
Trxr-1,1.0014556040756915,0.5587967183226983,1.2911249293386093,1.1465201465201464,0.7813620071684588,0.9314641744548287,1.1329243353783232,1.0250156347717323,0.4166666666666667
ND-75,0.2765647743813683,0.17775752051048313,0.3849632560768796,0.358974358974359,0.25448028673835127,0.26479750778816197,0.36400817995910023,0.4202626641651032,0.1111111111111111
CG1632,0.4682193110140708,0.0487693710118505,0.35217637083097797,0.40293040293040294,0.23655913978494625,0.11838006230529595,0.2249488752556237,0.1288305190744215,0.0
Corp,0.015041242115477924,0.025979945305378303,0.014132278123233465,0.0,0.0035842293906810036,0.021806853582554516,0.018404907975460124,0.0525328330206379,0.1111111111111111
CG15343,0.0009704027171276079,0.0022789425706472195,0.0045223289994347085,0.0,0.0011947431302270011,0.012461059190031152,0.006134969325153374,0.011882426516572859,0.041666666666666664
CG1636,0.11208151382823872,0.04694621695533273,0.13284341435839458,0.19413919413919414,0.0908004778972521,0.024922118380062305,0.10020449897750511,0.19887429643527205,0.05555555555555555
nAChRalpha3,0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.0006253908692933083,0.0
CR15345,0.044153323629306164,0.0300820419325433,0.06218202374222725,0.07692307692307693,0.04062126642771804,0.0529595015576324,0.06339468302658487,0.05503439649781113,0.0
CG10555,0.24599708879184862,0.20510483135824978,0.30186546071226683,0.26373626373626374,0.25089605734767023,0.2087227414330218,0.2883435582822086,0.308317698561601,0.125
PIG-T,0.269771955361475,0.16453965360072925,0.4109666478236292,0.20512820512820512,0.2174432497013142,0.308411214953271,0.39059304703476483,0.47592245153220764,0.125
lawc,0.33430373605046093,0.19553327256153144,0.28942905596382135,0.4652014652014652,0.22939068100358423,0.19003115264797507,0.20245398773006135,0.40087554721701063,0.4305555555555556
Trf2,0.6695778748180495,0.4886052871467639,0.9129451667608819,0.5567765567765568,0.4540023894862604,0.48598130841121495,0.6196319018404908,1.5009380863039399,0.9583333333333334
CG32712,0.00048520135856380397,0.00045578851412944393,0.0,0.0,0.0,0.0,0.002044989775051125,0.0,0.0
Miga,0.023289665211062592,0.018231540565177756,0.03674392312040701,0.01098901098901099,0.027479091995221028,0.01557632398753894,0.03680981595092025,0.046278924327704814,0.027777777777777776
CG1440,0.2600679281901989,0.3103919781221513,0.4437535330695308,0.13186813186813187,0.13978494623655913,0.20249221183800623,0.3374233128834356,0.7004377736085053,0.2638888888888889
CG12123,0.11450752062105773,0.07292616226071102,0.12832108535895986,0.11721611721611722,0.07885304659498207,0.09345794392523364,0.130879345603272,0.16072545340838024,0.05555555555555555
org-1,0.001455604075691412,0.0013673655423883319,0.0033917467495760316,0.0,0.0023894862604540022,0.0,0.002044989775051125,0.0006253908692933083,0.013888888888888888
CG15347,0.001455604075691412,0.0013673655423883319,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
Es2,0.028626880155264434,0.017775752051048314,0.031091011871113624,0.040293040293040296,0.027479091995221028,0.037383177570093455,0.03067484662576687,0.032520325203252036,0.06944444444444445
Sptr,0.7709849587578845,0.10711030082041932,0.39400791407574903,1.021978021978022,0.6881720430107527,0.14953271028037382,0.556237218813906,0.45528455284552843,0.1527777777777778
CG12116,0.0,0.0,0.0011305822498586771,0.0,0.0,0.0,0.002044989775051125,0.0006253908692933083,0.0
Cp7Fb,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
CG33181,0.054342552159146046,0.09662716499544212,0.07518371961560204,0.03296703296703297,0.04420549581839905,0.040498442367601244,0.03885480572597137,0.075046904315197,0.013888888888888888
Nrg,5.256671518680252,0.9790337283500455,2.00847936687394,7.791208791208791,2.994026284348865,1.4517133956386292,1.4621676891615543,1.7335834896810507,0.7916666666666666
IntS4,0.030082484230955848,0.016408386508659983,0.029395138496325607,0.03663003663003663,0.017921146953405017,0.028037383177570093,0.04294478527607362,0.031269543464665414,0.013888888888888888
CG12112,0.26200873362445415,0.16043755697356427,0.3504804974561899,0.09523809523809523,0.13500597371565112,0.2336448598130841,0.22903885480572597,0.7648530331457161,0.20833333333333334
Trf4-1,0.11741872877244056,0.11759343664539654,0.16393442622950818,0.1282051282051282,0.13022700119474312,0.12149532710280374,0.1738241308793456,0.19074421513445905,0.19444444444444445
CG12111,0.0009704027171276079,0.0018231540565177757,0.002826455624646693,0.0,0.0011947431302270011,0.003115264797507788,0.002044989775051125,0.0,0.0
spirit,0.4371664240659874,0.3482224247948952,0.2385528547201809,0.05860805860805861,0.6630824372759857,1.6728971962616823,0.2985685071574642,0.05628517823639775,0.8055555555555556
CG12065,0.08005822416302766,0.02506836827711942,0.09553420011305823,0.02564102564102564,0.07168458781362007,0.06853582554517133,0.03680981595092025,0.15322076297686055,0.06944444444444445
CG12081,0.1358563803978651,0.1007292616226071,0.19559072922555115,0.1684981684981685,0.08721624850657109,0.14018691588785046,0.15950920245398773,0.21138211382113822,0.20833333333333334
CG12659,0.08248423095584667,0.04968094804010939,0.10288298473713962,0.07692307692307693,0.053763440860215055,0.04984423676012461,0.1165644171779141,0.1275797373358349,0.027777777777777776
Crag,0.17418728772440562,0.1089334548769371,0.1724137931034483,0.20146520146520147,0.13261648745519714,0.1557632398753894,0.16155419222903886,0.3520950594121326,0.2638888888888889
Caf1-180,0.08005822416302766,0.06882406563354604,0.1040135669869983,0.06227106227106227,0.06212664277180406,0.03426791277258567,0.07770961145194274,0.09943714821763602,0.027777777777777776
oc,0.0009704027171276079,0.011394712853236098,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
CG12772,0.017467248908296942,0.011850501367365542,0.01582815149802148,0.02197802197802198,0.010752688172043012,0.018691588785046728,0.014314928425357873,0.01876172607879925,0.027777777777777776
CG11284,0.06986899563318777,0.038742023701002735,0.08196721311475409,0.06227106227106227,0.052568697729988054,0.0529595015576324,0.07975460122699386,0.11694809255784866,0.041666666666666664
Ppt1,0.10092188258127123,0.08432087511394713,0.12775579423403052,0.029304029304029304,0.05734767025089606,0.056074766355140186,0.1329243353783231,0.08505315822388994,0.05555555555555555
Ogg1,0.024260067928190198,0.01276207839562443,0.026003391746749576,0.02197802197802198,0.014336917562724014,0.012461059190031152,0.028629856850715747,0.030644152595372107,0.013888888888888888
