"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007268","GO:0007268","chemical synaptic transmission","4/114","301/12275",0.306224519049989,0.403825959384647,0.291199034156364,"Arf102F/Syb/Fas2/CanB2",4
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling","4/114","301/12275",0.306224519049989,0.403825959384647,0.291199034156364,"Arf102F/Syb/Fas2/CanB2",4
"GO:0007613","GO:0007613","memory","2/114","120/12275",0.306642853816433,0.403975262142245,0.291306696424723,"Fas2/Ddc",2
"GO:0099537","GO:0099537","trans-synaptic signaling","4/114","302/12275",0.308323837280088,0.405786044293078,0.292612452038338,"Arf102F/Syb/Fas2/CanB2",4
"GO:0007059","GO:0007059","chromosome segregation","3/114","210/12275",0.309665007235385,0.40645093243954,0.293091903102769,"eIF4E1/Dp1/Eb1",3
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","3/114","210/12275",0.309665007235385,0.40645093243954,0.293091903102769,"SkpA/Fas2/Dl",3
"GO:0003007","GO:0003007","heart morphogenesis","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"Nrg",1
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"Arf102F",1
"GO:0010453","GO:0010453","regulation of cell fate commitment","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"bun",1
"GO:0032008","GO:0032008","positive regulation of TOR signaling","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"Sec13",1
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"Fas2",1
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"Tim17b",1
"GO:0051298","GO:0051298","centrosome duplication","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"SkpA",1
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","1/114","40/12275",0.311898902838801,0.40645093243954,0.293091903102769,"Fas2",1
"GO:0099536","GO:0099536","synaptic signaling","4/114","304/12275",0.312527151878197,0.406869173143297,0.293393496613905,"Arf102F/Syb/Fas2/CanB2",4
"GO:0010876","GO:0010876","lipid localization","2/114","122/12275",0.313495899753571,0.407729441329792,0.294013836290445,"Roc1a/ImpL2",2
"GO:0044770","GO:0044770","cell cycle phase transition","2/114","123/12275",0.316917260542748,0.409167811596785,0.295051045570268,"puc/kay",2
"GO:0010001","GO:0010001","glial cell differentiation","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Nrg",1
"GO:0010883","GO:0010883","regulation of lipid storage","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"ImpL2",1
"GO:0030951","GO:0030951","establishment or maintenance of microtubule cytoskeleton polarity","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Eb1",1
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Rho1",1
"GO:0035206","GO:0035206","regulation of hemocyte proliferation","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Cyt-b5",1
"GO:0042441","GO:0042441","eye pigment metabolic process","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Culd",1
"GO:0043324","GO:0043324","pigment metabolic process involved in developmental pigmentation","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Culd",1
"GO:0043474","GO:0043474","pigment metabolic process involved in pigmentation","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Culd",1
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Rho1",1
"GO:1901214","GO:1901214","regulation of neuron death","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"rpr",1
"GO:1903432","GO:1903432","regulation of TORC1 signaling","1/114","41/12275",0.318310306604749,0.409167811596785,0.295051045570268,"Sec13",1
"GO:0010608","GO:0010608","posttranscriptional regulation of gene expression","3/114","215/12275",0.322398240201291,0.41173672242247,0.296903488024471,"Dp1/eIF3j/Srp9",3
"GO:0031497","GO:0031497","chromatin assembly","2/114","125/12275",0.323748514539156,0.41173672242247,0.296903488024471,"Dp1/Su(var)205",2
"GO:0051050","GO:0051050","positive regulation of transport","2/114","125/12275",0.323748514539156,0.41173672242247,0.296903488024471,"Rab1/Snx3",2
"GO:0006612","GO:0006612","protein targeting to membrane","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Srp9",1
"GO:0008407","GO:0008407","chaeta morphogenesis","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Dl",1
"GO:0032273","GO:0032273","positive regulation of protein polymerization","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Arp3",1
"GO:0045727","GO:0045727","positive regulation of translation","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Dp1",1
"GO:0045886","GO:0045886","negative regulation of synaptic growth at neuromuscular junction","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"SkpA",1
"GO:0046777","GO:0046777","protein autophosphorylation","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Lk6",1
"GO:0048488","GO:0048488","synaptic vesicle endocytosis","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Arf102F",1
"GO:0055059","GO:0055059","asymmetric neuroblast division","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Pfdn2",1
"GO:0060180","GO:0060180","female mating behavior","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Nrg",1
"GO:0140238","GO:0140238","presynaptic endocytosis","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"Arf102F",1
"GO:1904397","GO:1904397","negative regulation of neuromuscular junction development","1/114","42/12275",0.324662491094455,0.41173672242247,0.296903488024471,"SkpA",1
"GO:0055082","GO:0055082","cellular chemical homeostasis","2/114","126/12275",0.327157963840446,0.414108168379302,0.298613538495808,"Atox1/PMCA",2
"GO:0060179","GO:0060179","male mating behavior","2/114","126/12275",0.327157963840446,0.414108168379302,0.298613538495808,"Nrg/qtc",2
"GO:0007005","GO:0007005","mitochondrion organization","3/114","217/12275",0.327494106658759,0.414137724179749,0.298634851193379,"Chchd2/Fis1/Tim17b",3
"GO:0010976","GO:0010976","positive regulation of neuron projection development","1/114","43/12275",0.330955998493722,0.41652637072784,0.300357305016816,"Rab1",1
"GO:0022404","GO:0022404","molting cycle process","1/114","43/12275",0.330955998493722,0.41652637072784,0.300357305016816,"Ddc",1
"GO:0051964","GO:0051964","negative regulation of synapse assembly","1/114","43/12275",0.330955998493722,0.41652637072784,0.300357305016816,"SkpA",1
"GO:0070997","GO:0070997","neuron death","1/114","43/12275",0.330955998493722,0.41652637072784,0.300357305016816,"rpr",1
"GO:1905809","GO:1905809","negative regulation of synapse organization","1/114","43/12275",0.330955998493722,0.41652637072784,0.300357305016816,"SkpA",1
"GO:0006470","GO:0006470","protein dephosphorylation","2/114","128/12275",0.333963430002035,0.419912232975018,0.302798851413851,"CanB2/puc",2
"GO:0008088","GO:0008088","axo-dendritic transport","1/114","44/12275",0.337191366068257,0.422177083394954,0.304432035807937,"Rab1",1
"GO:0055057","GO:0055057","neuroblast division","1/114","44/12275",0.337191366068257,0.422177083394954,0.304432035807937,"Pfdn2",1
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","1/114","44/12275",0.337191366068257,0.422177083394954,0.304432035807937,"SkpA",1
"GO:0000819","GO:0000819","sister chromatid segregation","2/114","129/12275",0.337359028876028,0.422177083394954,0.304432035807937,"eIF4E1/Eb1",2
"GO:0007304","GO:0007304","chorion-containing eggshell formation","2/114","129/12275",0.337359028876028,0.422177083394954,0.304432035807937,"bun/puc",2
"GO:0014016","GO:0014016","neuroblast differentiation","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"Antp",1
"GO:0030490","GO:0030490","maturation of SSU-rRNA","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"RpS14b",1
"GO:0031056","GO:0031056","regulation of histone modification","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"Su(var)205",1
"GO:0032506","GO:0032506","cytokinetic process","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"Rho1",1
"GO:0038202","GO:0038202","TORC1 signaling","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"Sec13",1
"GO:0045570","GO:0045570","regulation of imaginal disc growth","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"Myc",1
"GO:0055076","GO:0055076","transition metal ion homeostasis","1/114","45/12275",0.34336912620792,0.426873918403086,0.307818925100651,"Atox1",1
"GO:0030703","GO:0030703","eggshell formation","2/114","132/12275",0.347514868336205,0.431281552602663,0.310997271593748,"bun/puc",2
"GO:0065009","GO:0065009","regulation of molecular function","5/114","418/12275",0.347566024642781,0.431281552602663,0.310997271593748,"Rho1/Gadd45/kay/hid/rpr",5
"GO:0008258","GO:0008258","head involution","1/114","46/12275",0.349489806470577,0.432049023125158,0.31155069484379,"hid",1
"GO:0010508","GO:0010508","positive regulation of autophagy","1/114","46/12275",0.349489806470577,0.432049023125158,0.31155069484379,"hid",1
"GO:0022406","GO:0022406","membrane docking","1/114","46/12275",0.349489806470577,0.432049023125158,0.31155069484379,"Syb",1
"GO:0140056","GO:0140056","organelle localization by membrane tethering","1/114","46/12275",0.349489806470577,0.432049023125158,0.31155069484379,"Syb",1
"GO:0061024","GO:0061024","membrane organization","3/114","226/12275",0.35041434841323,0.432787870614847,0.312083478015317,"Sec13/Rtnl1/Arp3",3
"GO:0002181","GO:0002181","cytoplasmic translation","2/114","133/12275",0.350889180572769,0.432970433437415,0.312215124127632,"RpS14b/eIF4E1",2
"GO:0001703","GO:0001703","gastrulation with mouth forming first","1/114","47/12275",0.355553929625566,0.437096938555477,0.315190748346174,"Rho1",1
"GO:0010004","GO:0010004","gastrulation involving germ band extension","1/114","47/12275",0.355553929625566,0.437096938555477,0.315190748346174,"Rho1",1
"GO:0065002","GO:0065002","intracellular protein transmembrane transport","1/114","47/12275",0.355553929625566,0.437096938555477,0.315190748346174,"Tim17b",1
"GO:0071806","GO:0071806","protein transmembrane transport","1/114","47/12275",0.355553929625566,0.437096938555477,0.315190748346174,"Tim17b",1
"GO:0007619","GO:0007619","courtship behavior","2/114","135/12275",0.357620228053994,0.439229296793588,0.316728392583705,"Nrg/qtc",2
"GO:0008355","GO:0008355","olfactory learning","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"Fas2",1
"GO:0030239","GO:0030239","myofibril assembly","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"CanB2",1
"GO:0032482","GO:0032482","Rab protein signal transduction","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"Rab1",1
"GO:0033500","GO:0033500","carbohydrate homeostasis","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"Rab1",1
"GO:0035172","GO:0035172","hemocyte proliferation","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"Cyt-b5",1
"GO:0035317","GO:0035317","imaginal disc-derived wing hair organization","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"Rho1",1
"GO:0036465","GO:0036465","synaptic vesicle recycling","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"Arf102F",1
"GO:1905952","GO:1905952","regulation of lipid localization","1/114","48/12275",0.36156201369677,0.440799361081513,0.317860566465998,"ImpL2",1
"GO:0019725","GO:0019725","cellular homeostasis","3/114","231/12275",0.36312015892209,0.442291711511359,0.31893670085928,"Fkbp14/Atox1/PMCA",3
"GO:0035315","GO:0035315","hair cell differentiation","1/114","49/12275",0.367514572005314,0.445783250232284,0.321454450596821,"Rho1",1
"GO:0035316","GO:0035316","non-sensory hair organization","1/114","49/12275",0.367514572005314,0.445783250232284,0.321454450596821,"Rho1",1
"GO:0140029","GO:0140029","exocytic process","1/114","49/12275",0.367514572005314,0.445783250232284,0.321454450596821,"Syb",1
"GO:1905269","GO:1905269","positive regulation of chromatin organization","1/114","49/12275",0.367514572005314,0.445783250232284,0.321454450596821,"Su(var)205",1
"GO:0072657","GO:0072657","protein localization to membrane","2/114","138/12275",0.367670173152307,0.445783250232284,0.321454450596821,"Rab1/Srp9",2
"GO:0071482","GO:0071482","cellular response to light stimulus","1/114","50/12275",0.373412113211874,0.452330867239269,0.326175939406914,"Gprk1",1
"GO:0050773","GO:0050773","regulation of dendrite development","1/114","51/12275",0.379255141358609,0.458988854806946,0.330977016465177,"Rab1",1
"GO:0007266","GO:0007266","Rho protein signal transduction","1/114","52/12275",0.38504415591073,0.463874852070797,0.334500310723655,"Rho1",1
"GO:0009913","GO:0009913","epidermal cell differentiation","1/114","52/12275",0.38504415591073,0.463874852070797,0.334500310723655,"Rho1",1
"GO:0048069","GO:0048069","eye pigmentation","1/114","52/12275",0.38504415591073,0.463874852070797,0.334500310723655,"Culd",1
"GO:0051607","GO:0051607","defense response to virus","1/114","52/12275",0.38504415591073,0.463874852070797,0.334500310723655,"vir-1",1
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","1/114","52/12275",0.38504415591073,0.463874852070797,0.334500310723655,"Arp3",1
"GO:0022604","GO:0022604","regulation of cell morphogenesis","2/114","144/12275",0.387585596778354,0.466512118304128,0.336402044285136,"Rab1/Rho1",2
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","1/114","53/12275",0.390779651797679,0.467923972538327,0.337420132844858,"PMCA",1
"GO:0008406","GO:0008406","gonad development","1/114","53/12275",0.390779651797679,0.467923972538327,0.337420132844858,"ct",1
"GO:0045137","GO:0045137","development of primary sexual characteristics","1/114","53/12275",0.390779651797679,0.467923972538327,0.337420132844858,"ct",1
"GO:0048190","GO:0048190","wing disc dorsal/ventral pattern formation","1/114","53/12275",0.390779651797679,0.467923972538327,0.337420132844858,"Dl",1
"GO:0048859","GO:0048859","formation of anatomical boundary","1/114","53/12275",0.390779651797679,0.467923972538327,0.337420132844858,"ct",1
"GO:0098771","GO:0098771","inorganic ion homeostasis","2/114","145/12275",0.390879088842439,0.467923972538327,0.337420132844858,"Atox1/PMCA",2
"GO:0055080","GO:0055080","cation homeostasis","2/114","146/12275",0.394164831380337,0.47143110817305,0.339949129522147,"Atox1/PMCA",2
"GO:0006606","GO:0006606","protein import into nucleus","1/114","54/12275",0.39646211945396,0.473323576336377,0.341313788946648,"Sec13",1
"GO:0048675","GO:0048675","axon extension","1/114","54/12275",0.39646211945396,0.473323576336377,0.341313788946648,"Nrg",1
"GO:0006626","GO:0006626","protein targeting to mitochondrion","1/114","55/12275",0.402092044859593,0.477461764479015,0.344297837798113,"Tim17b",1
"GO:0007034","GO:0007034","vacuolar transport","1/114","55/12275",0.402092044859593,0.477461764479015,0.344297837798113,"CG15012",1
"GO:0032386","GO:0032386","regulation of intracellular transport","1/114","55/12275",0.402092044859593,0.477461764479015,0.344297837798113,"ReepB",1
"GO:0034968","GO:0034968","histone lysine methylation","1/114","55/12275",0.402092044859593,0.477461764479015,0.344297837798113,"Su(var)205",1
"GO:0042255","GO:0042255","ribosome assembly","1/114","55/12275",0.402092044859593,0.477461764479015,0.344297837798113,"RpS14b",1
"GO:0055074","GO:0055074","calcium ion homeostasis","1/114","55/12275",0.402092044859593,0.477461764479015,0.344297837798113,"PMCA",1
"GO:0017148","GO:0017148","negative regulation of translation","1/114","56/12275",0.407669909580215,0.482786189878538,0.348137282731622,"Srp9",1
"GO:0051170","GO:0051170","import into nucleus","1/114","56/12275",0.407669909580215,0.482786189878538,0.348137282731622,"Sec13",1
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","1/114","56/12275",0.407669909580215,0.482786189878538,0.348137282731622,"eIF4E1",1
"GO:0007450","GO:0007450","dorsal/ventral pattern formation, imaginal disc","1/114","57/12275",0.413196190806818,0.487152053987735,0.351285508798598,"Dl",1
"GO:0007602","GO:0007602","phototransduction","1/114","57/12275",0.413196190806818,0.487152053987735,0.351285508798598,"Gprk1",1
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","1/114","57/12275",0.413196190806818,0.487152053987735,0.351285508798598,"Arp3",1
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","1/114","57/12275",0.413196190806818,0.487152053987735,0.351285508798598,"Eb1",1
"GO:1990138","GO:1990138","neuron projection extension","1/114","57/12275",0.413196190806818,0.487152053987735,0.351285508798598,"Nrg",1
"GO:0050801","GO:0050801","ion homeostasis","2/114","153/12275",0.416936666115682,0.491124684997476,0.354150174346248,"Atox1/PMCA",2
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","1/114","58/12275",0.418671361395132,0.491855263963757,0.354676995082786,"Rho1",1
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","1/114","58/12275",0.418671361395132,0.491855263963757,0.354676995082786,"Eb1",1
"GO:0048149","GO:0048149","behavioral response to ethanol","1/114","58/12275",0.418671361395132,0.491855263963757,0.354676995082786,"Fas2",1
"GO:0009416","GO:0009416","response to light stimulus","2/114","154/12275",0.420155630205397,0.49316139573754,0.355618847140999,"Gprk1/hid",2
"GO:0001752","GO:0001752","compound eye photoreceptor fate commitment","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"kay",1
"GO:0001763","GO:0001763","morphogenesis of a branching structure","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"CCT3",1
"GO:0008306","GO:0008306","associative learning","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"Fas2",1
"GO:0009615","GO:0009615","response to virus","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"vir-1",1
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"CCT3",1
"GO:0060446","GO:0060446","branching involved in open tracheal system development","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"CCT3",1
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"CCT3",1
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","1/114","59/12275",0.424095889904664,0.494280773093112,0.356426030525881,"Ddc",1
"GO:0006333","GO:0006333","chromatin assembly or disassembly","2/114","156/12275",0.426566748030195,0.496723284425663,0.358187326263377,"Dp1/Su(var)205",2
"GO:0001894","GO:0001894","tissue homeostasis","1/114","60/12275",0.429470240637381,0.498788244389379,0.359676369582737,"Culd",1
"GO:0018022","GO:0018022","peptidyl-lysine methylation","1/114","60/12275",0.429470240637381,0.498788244389379,0.359676369582737,"Su(var)205",1
"GO:0042706","GO:0042706","eye photoreceptor cell fate commitment","1/114","60/12275",0.429470240637381,0.498788244389379,0.359676369582737,"kay",1
"GO:0048285","GO:0048285","organelle fission","4/114","360/12275",0.430669793271571,0.49971216384296,0.360342608209226,"eIF4E1/Fis1/Eb1/Rab1",4
"GO:0007265","GO:0007265","Ras protein signal transduction","2/114","158/12275",0.432941380503726,0.49971216384296,0.360342608209226,"Rab1/Rho1",2
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Fas2",1
"GO:0030198","GO:0030198","extracellular matrix organization","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"ich",1
"GO:0034249","GO:0034249","negative regulation of cellular amide metabolic process","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Srp9",1
"GO:0038127","GO:0038127","ERBB signaling pathway","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Fas2",1
"GO:0050770","GO:0050770","regulation of axonogenesis","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Rho1",1
"GO:0050777","GO:0050777","negative regulation of immune response","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"l(2)34Fc",1
"GO:0070585","GO:0070585","protein localization to mitochondrion","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Tim17b",1
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Tim17b",1
"GO:1990778","GO:1990778","protein localization to cell periphery","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Rab1",1
"GO:2001252","GO:2001252","positive regulation of chromosome organization","1/114","61/12275",0.43479487367605,0.49971216384296,0.360342608209226,"Su(var)205",1
"GO:0007446","GO:0007446","imaginal disc growth","1/114","62/12275",0.440070244922237,0.503589459184997,0.363138527175062,"Myc",1
"GO:0008360","GO:0008360","regulation of cell shape","1/114","62/12275",0.440070244922237,0.503589459184997,0.363138527175062,"Rho1",1
"GO:0009583","GO:0009583","detection of light stimulus","1/114","62/12275",0.440070244922237,0.503589459184997,0.363138527175062,"Gprk1",1
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","1/114","62/12275",0.440070244922237,0.503589459184997,0.363138527175062,"PMCA",1
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","1/114","62/12275",0.440070244922237,0.503589459184997,0.363138527175062,"Tim17b",1
"GO:0051049","GO:0051049","regulation of transport","3/114","262/12275",0.44066693994634,0.503836812166627,0.36331689349271,"Rab1/ReepB/Snx3",3
"GO:0055002","GO:0055002","striated muscle cell development","1/114","63/12275",0.445296806133967,0.508691088284187,0.366817313622005,"CanB2",1
"GO:0002164","GO:0002164","larval development","2/114","163/12275",0.448712885248072,0.511517072530939,0.36885513180598,"SrpRbeta/Sec13",2
"GO:0050776","GO:0050776","regulation of immune response","2/114","163/12275",0.448712885248072,0.511517072530939,0.36885513180598,"puc/l(2)34Fc",2
"GO:0001666","GO:0001666","response to hypoxia","1/114","64/12275",0.450475004963048,0.511517072530939,0.36885513180598,"Hsp70Bc",1
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","1/114","64/12275",0.450475004963048,0.511517072530939,0.36885513180598,"Syb",1
"GO:0034504","GO:0034504","protein localization to nucleus","1/114","64/12275",0.450475004963048,0.511517072530939,0.36885513180598,"Sec13",1
"GO:0055001","GO:0055001","muscle cell development","1/114","64/12275",0.450475004963048,0.511517072530939,0.36885513180598,"CanB2",1
"GO:0098722","GO:0098722","asymmetric stem cell division","1/114","64/12275",0.450475004963048,0.511517072530939,0.36885513180598,"Pfdn2",1
"GO:0006816","GO:0006816","calcium ion transport","1/114","65/12275",0.455605284992055,0.515573843871352,0.371780470974174,"PMCA",1
"GO:0016485","GO:0016485","protein processing","1/114","65/12275",0.455605284992055,0.515573843871352,0.371780470974174,"Spase12",1
"GO:0032006","GO:0032006","regulation of TOR signaling","1/114","65/12275",0.455605284992055,0.515573843871352,0.371780470974174,"Sec13",1
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","1/114","65/12275",0.455605284992055,0.515573843871352,0.371780470974174,"RpS14b",1
"GO:0007611","GO:0007611","learning or memory","2/114","166/12275",0.458058755039894,0.517465692553601,0.373144683690663,"Fas2/Ddc",2
"GO:0050890","GO:0050890","cognition","2/114","166/12275",0.458058755039894,0.517465692553601,0.373144683690663,"Fas2/Ddc",2
"GO:0030865","GO:0030865","cortical cytoskeleton organization","1/114","66/12275",0.460688085771,0.519549425520275,0.374647264228725,"Rho1",1
"GO:0048542","GO:0048542","lymph gland development","1/114","66/12275",0.460688085771,0.519549425520275,0.374647264228725,"Antp",1
"GO:0140014","GO:0140014","mitotic nuclear division","2/114","167/12275",0.461154005687173,0.519632258323249,0.374706994990608,"eIF4E1/Eb1",2
"GO:0030534","GO:0030534","adult behavior","2/114","168/12275",0.464239098620707,0.522663747086579,0.376893002550109,"Eb1/Fas2",2
"GO:0051321","GO:0051321","meiotic cell cycle","3/114","272/12275",0.464976363621526,0.523049027557264,0.377170828426172,"eIF4E1/Rab1/CanB2",3
"GO:0018193","GO:0018193","peptidyl-amino acid modification","4/114","377/12275",0.465804531248185,0.523535822896941,0.377521856708161,"Ostgamma/Su(var)205/Lk6/Pdk1",4
"GO:0006497","GO:0006497","protein lipidation","1/114","68/12275",0.470712987833557,0.526816564574497,0.379887600627341,"stv",1
"GO:0032886","GO:0032886","regulation of microtubule-based process","1/114","68/12275",0.470712987833557,0.526816564574497,0.379887600627341,"Eb1",1
"GO:0042158","GO:0042158","lipoprotein biosynthetic process","1/114","68/12275",0.470712987833557,0.526816564574497,0.379887600627341,"stv",1
"GO:0046552","GO:0046552","photoreceptor cell fate commitment","1/114","68/12275",0.470712987833557,0.526816564574497,0.379887600627341,"kay",1
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","1/114","68/12275",0.470712987833557,0.526816564574497,0.379887600627341,"PMCA",1
"GO:0036293","GO:0036293","response to decreased oxygen levels","1/114","69/12275",0.475655948379717,0.531450190425946,0.383228909776064,"Hsp70Bc",1
"GO:0048871","GO:0048871","multicellular organismal homeostasis","1/114","69/12275",0.475655948379717,0.531450190425946,0.383228909776064,"Culd",1
"GO:0080134","GO:0080134","regulation of response to stress","3/114","277/12275",0.476962347822497,0.532460496220055,0.383957441621554,"SkpA/Rho1/puc",3
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","1/114","70/12275",0.48055314827196,0.535565966592656,0.386196797344203,"Gadd45",1
"GO:0045055","GO:0045055","regulated exocytosis","1/114","70/12275",0.48055314827196,0.535565966592656,0.386196797344203,"Syb",1
"GO:0120031","GO:0120031","plasma membrane bounded cell projection assembly","2/114","174/12275",0.482532063896013,0.53731913591112,0.387461008325159,"Rho1/Arp3",2
"GO:0007612","GO:0007612","learning","1/114","71/12275",0.485405007435991,0.540064058693489,0.3894403730601,"Fas2",1
"GO:0030431","GO:0030431","sleep","1/114","72/12275",0.490211941978132,0.544954333483667,0.392966751844241,"CanB2",1
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","2/114","177/12275",0.491535502393298,0.545967286215374,0.393697192397316,"Rab1/Rho1",2
"GO:0001751","GO:0001751","compound eye photoreceptor cell differentiation","2/114","178/12275",0.494515027607284,0.547033437585102,0.394465994506033,"bun/kay",2
"GO:0016571","GO:0016571","histone methylation","1/114","73/12275",0.494974364219752,0.547033437585102,0.394465994506033,"Su(var)205",1
"GO:0031929","GO:0031929","TOR signaling","1/114","73/12275",0.494974364219752,0.547033437585102,0.394465994506033,"Sec13",1
"GO:0042157","GO:0042157","lipoprotein metabolic process","1/114","73/12275",0.494974364219752,0.547033437585102,0.394465994506033,"stv",1
"GO:0045471","GO:0045471","response to ethanol","1/114","73/12275",0.494974364219752,0.547033437585102,0.394465994506033,"Fas2",1
"GO:0055088","GO:0055088","lipid homeostasis","1/114","73/12275",0.494974364219752,0.547033437585102,0.394465994506033,"Myc",1
"GO:0010564","GO:0010564","regulation of cell cycle process","2/114","179/12275",0.497483644528579,0.549348077861417,0.396135082382179,"puc/kay",2
"GO:0007616","GO:0007616","long-term memory","1/114","74/12275",0.499692682731386,0.551327593280296,0.397562511611726,"Ddc",1
"GO:0007052","GO:0007052","mitotic spindle organization","1/114","75/12275",0.504367302366549,0.556021905356628,0.400947581617476,"Eb1",1
"GO:0007617","GO:0007617","mating behavior","2/114","182/12275",0.506323498248922,0.557714069618613,0.402167801831835,"Nrg/qtc",2
"GO:0006281","GO:0006281","DNA repair","2/114","184/12275",0.512161222815121,0.563207191866462,0.406128894119002,"Xrp1/Uev1A",2
"GO:0030031","GO:0030031","cell projection assembly","2/114","184/12275",0.512161222815121,0.563207191866462,0.406128894119002,"Rho1/Arp3",2
