Symbol	Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	control_1	control_2	control_3	notch_1	notch_2	notch_3
ifc	FBgn0001941	3393.20408680352	0.134254966994924	0.2288953826121	0.586534186329311	0.557516595102856	0.716923680228506	4178.44204112244	2903.22374885781	3571.25099835309	3406.31651289115	3610.87776220011	2689.11345739655
lid	FBgn0031759	9048.78099157186	0.785031034722222	0.278574116643615	2.81803293206355	0.00483188536773172	0.0267189526794467	9594.50108248638	10568.4741206829	14193.3806613704	4769.65382408004	7679.08385690337	7487.59240390805
Tsp26A	FBgn0031760	2258.50821977267	0.465071360290921	0.162541044917495	2.86125489427602	0.00421967644140723	0.0242875405718437	2824.42728078146	2423.91445223109	2610.75022537429	1711.94090513014	1909.95591300623	2070.06054211281
Gal	FBgn0001089	279.096156609629	-1.59111188580134	0.944328940705015	-1.68491276420423	0.092005403543998	0.215842538461035	291.390310997358	44.3804904283996	81.3285756327166	940.418997608982	135.81908714711	181.23947784321
asRNA:CR43866	FBgn0264448	6.83407321347506	-1.6472100371163	2.62475278997852	-0.627567686909587	0.530287182209115	0.69356714944842	0.791821497275429	2.9586993618933	6.17685384552278	31.0770645761589	0	0
CG9098	FBgn0031762	11.0346098857376	-7.14861956526329	3.91146471018841	-1.82760681609702	0.0676085820992022	0.175290832781594	0	0	0	66.2076593144254	0	0
H2.0	FBgn0001170	51.3254557273734	-2.28884196908517	1.72311636340621	-1.32831538118566	0.184073940553833	0.342517818846514	0	26.6282942570397	25.7368910230116	2.70235344140512	51.9932442985029	200.891951344281
CG13996	FBgn0031763	3.99816206159771	-5.68659206002836	3.91969804841717	-1.45077299061969	0.146843082957791	NA	0	0	0	0	1.06108661833679	22.9278857512495
CG9107	FBgn0031764	3112.6301827004	-0.0936000473027609	0.25843795826506	-0.362176082534914	0.71722045141836	0.831177172119187	3108.69119830334	3231.63937802796	2695.16722792977	2328.07748977051	3305.28481611911	4006.9209860517
CG9109	FBgn0031765	66.898404059722	-8.78464782234677	2.2491095242873	-3.90583372107254	NA	NA	0	0.739674840473326	0	393.192425724445	6.36651971002076	1.09180408339283
mtm	FBgn0025742	5242.34052079296	-0.0514622718976059	0.154723476742436	-0.332608037132424	0.739430175738246	0.84610232920535	5498.40847708058	4947.68500792608	5001.19266359161	4769.65382408004	5912.37463737261	5324.72851470685
CG9117	FBgn0031766	319.762353700533	-0.552726204170875	0.351253762646839	-1.57358087784131	0.115584376903155	0.252759622494127	345.234172812087	232.257899908624	199.71827433857	447.239494552547	386.235529074593	307.888751516779
CG31643	FBgn0051643	437.732383666504	1.02312300323732	0.425930747047357	2.40208768756384	0.01630180021381	0.0640812866597234	585.156086486542	533.305559981268	642.392799934369	193.218271060466	460.511592358168	211.80999217821
Pfas	FBgn0000052	4401.78968692656	0.427607504650521	0.198460339037751	2.15462447924762	0.0311912318619061	0.101627947905723	5196.72448661864	4406.98269954008	5545.78527763853	3142.83705235415	3893.12680267769	4225.28180273026
mir-966	FBgn0262317	3.46271328026976	0.215513033472377	2.05631348344054	0.104805534373966	0.916530118443137	NA	3.95910748637715	5.17772388331328	2.05895128184093	0	8.48869294669435	1.09180408339283
slmo	FBgn0029161	71.6152159167606	-0.447825312541485	0.430390931144086	-1.04050824526217	0.298103835362584	0.478217546983456	72.8475777493395	58.4343123973928	50.4443064051027	71.6123661972357	93.3756224136378	82.9771103378553
CG12393	FBgn0031768	1305.67936653602	-0.46400631931659	0.20883325170881	-2.22189864650283	0.0262901559085012	0.0902195857026821	1165.56124398943	1203.4509654501	922.410174264735	1618.70971140167	1316.80849335596	1607.13561075425
CG9135	FBgn0031769	21353.7147233817	0.599865779533072	0.275699310408435	2.17579717063638	0.0295704303547288	0.0976253023127424	25849.0127785564	26771.0515012511	24571.5245974896	11175.5826569309	18468.2125921519	21286.9042139101
CG13995	FBgn0031770	18.7342843314974	0.270735007335938	1.62153297453832	0.166962381639523	0.867399648485764	0.927283069117562	35.6319673773943	20.7108955332531	5.14737820460231	0	13.7941260383783	37.1213388353563
CG34180	FBgn0085209	2.61720291929791	1.40842454250104	2.60950481663975	0.539728661744591	0.589384170768657	NA	1.58364299455086	3.69837420236663	6.17685384552278	0	4.24434647334717	0
ND-51	FBgn0031771	11477.8421683784	-0.436511813347984	0.193050410451704	-2.26112864679554	0.0237512919317303	0.0839295983056519	9210.46765630779	10394.6505331717	9657.51098747486	15985.771782632	11514.9119821909	12103.7400684929
CG13994	FBgn0031772	1553.6576093956	-0.495064038428286	0.236475528228648	-2.09351065683892	0.0363035937615883	0.113019625617979	1278.79171809982	1463.81650929671	1125.21687552607	2238.89982620414	1626.6457859103	1588.57494133657
Fbw5	FBgn0031773	730.556925891716	0.0155131201967087	0.44250687973961	0.0350573536977261	0.972034007310906	0.984041301469226	467.966504889779	989.68493655331	745.340364026415	1014.73371724762	429.740080426401	735.875952206769
CG9147	FBgn0031774	1198.5513729228	-0.390752767568693	0.284113205367137	-1.37534180103932	0.169025502894878	0.32371091479778	757.773172892586	1371.35715423755	982.119761438121	1440.35438426893	1254.20438287409	1385.4993818255
CG9150	FBgn0031775	24.7167044173297	-0.634555871015276	0.993527467894243	-0.638689811324694	0.52302474215609	0.687507999957383	9.50185796730515	28.1076439379864	20.5895128184093	8.10706032421536	33.9547717867774	48.0393796692846
Pfdn1	FBgn0031776	3121.83740777091	-0.515780988236893	0.171183800140241	-3.01302452576905	0.00258658012740065	0.0169389739920339	2350.12620391347	2840.35138741757	2518.09741769145	3794.10423173279	3976.9526455263	3251.39256034386
CG9154	FBgn0031777	945.555015412937	-0.118969479884313	0.19687173555482	-0.604299441710286	0.545644577455624	0.707856083750627	890.799184434858	929.771274474971	899.761710164484	866.104277970341	1153.40115413209	933.492491300872
Kr-h2	FBgn0266449	10999.412828915	0.168563268679299	0.251125086432749	0.671232297313475	0.502072556754862	0.671354206108101	11999.2629697119	11095.8622819404	11829.704589817	7280.14017114539	12709.6955144381	11081.8114464373
lncRNA:CR43801	FBgn0264345	2.30399166517901	-3.82079411971736	3.54383352883687	-1.07815282197282	0.280965562041354	NA	0	0	1.02947564092046	0	10.6108661833679	2.18360816678567
lncRNA:CR9162	FBgn0031778	2.63419262041554	1.43522134364933	3.59092822023614	0.399679764012368	0.689392398586757	NA	9.50185796730515	0	2.05895128184093	0	4.24434647334717	0
lncRNA:CR44773	FBgn0265999	0.353695539445598	-2.2048242852972	4.04869150691213	-0.544577002602695	0.586044475171031	NA	0	0	0	0	2.12217323667359	0
Kr-h1	FBgn0266450	1005.70733049822	1.04563843344457	0.323280301528592	3.23446380277546	0.00121871367810025	0.00979732258127172	1080.04452228369	1187.17811895969	1797.46446904713	843.134273718397	539.032002115091	587.390596865344
CG9175	FBgn0031779	1657.69977100482	0.326454211937671	0.234809300370034	1.39029506677638	0.164439295278939	0.317886261876179	1989.05560115588	1605.83407866759	1939.53210749415	1160.6608030835	1744.42640054569	1506.68963508211
stai	FBgn0266521	6694.1914347507	-0.21904346913716	0.191037724880458	-1.14659797835337	0.251547812402984	0.425072898406811	6703.56079593378	6268.00459817097	5587.99377891627	8496.1992197777	6257.22778833207	6852.16242737342
CG31642	FBgn0051642	15.7371817461569	-1.53195793637251	1.87235876234891	-0.818196793893623	0.413244825577687	0.591218028303417	7.12639347547886	17.0125213308865	0	55.398245548805	13.7941260383783	1.09180408339283
Arpc4	FBgn0284255	6240.2345850005	-0.504649013033408	0.136047035588064	-3.70937162174876	0.000207774275737696	0.00257611210937815	5241.06649046607	5446.2258504051	4791.17963284383	7481.46550253007	7701.36667588845	6780.10335786949
WDR79	FBgn0031782	3442.77020609773	-0.0938135584311744	0.143037928763024	-0.655864911093609	0.511911046820859	0.678741742825933	3321.69118107043	3605.91484730747	3064.74898302022	3336.05532341462	3657.56557340693	3670.6453283667
CG9222	FBgn0031784	1.58542509651197	-4.34927181195941	3.93935472158805	-1.10405691270323	0.26956845041781	NA	0	0	0	4.05353016210768	0	5.45902041696416
CG31639	FBgn0051639	23.0745663090981	-8.21314381707575	2.95389484204015	-2.78044556637068	0.00542843595903116	0.0289748519973746	0	0	0	129.712965187446	0	8.73443266714266
CG13989	FBgn0031786	7.72636955985743	-0.741003536642716	2.2964925121064	-0.322667516979208	0.746947055031301	0.851194588387669	0	8.13642324520659	9.26528076828416	0	18.0384725117255	10.9180408339283
smal	FBgn0085409	8965.97882711269	0.807769127442041	0.39726953633342	2.0333024648638	0.0420219743121095	0.125421234348555	11601.7685780796	9509.25974912508	13126.8438973768	5077.72211640022	10533.4068602293	3946.87176146509
Ddr	FBgn0053531	451.945225586046	1.81015117239322	0.457840720960902	3.95367010735553	7.69615030420778e-05	0.00118666159554371	532.104046169089	625.025240199961	952.264967851428	308.068292320184	170.834945552224	123.37386142339
AANATL2	FBgn0031791	630.41472554482	-0.658461181100122	0.956495474214118	-0.688410137686361	0.491194541607244	0.661745230504471	969.189512665126	406.821162260329	90.5938564010007	1784.90444804808	251.47752854582	279.501845348565
CG13983	FBgn0031792	0.727869388928555	-3.23456508008752	3.97696917712341	-0.813324151138412	0.416032233746341	NA	0	0	0	0	0	4.36721633357133
lncRNA:CR42735	FBgn0261699	23.2165638686128	-0.228880993046464	0.913574040489651	-0.250533599798643	0.802174724117855	0.885329504699438	31.6728598910172	8.87609808567991	23.6779397411706	21.618827531241	39.2602048784614	14.1934530841068
CG43922	FBgn0264543	1.89885824048643	-1.02007627872248	3.82907167338777	-0.266403025519752	0.789928835369987	NA	0.791821497275429	2.9586993618933	0	0	0	7.64262858374983
CG13984	FBgn0260452	1.54082627179454	0.864395221102671	3.86107070419415	0.223874486464003	0.822854968727745	NA	0.791821497275429	5.17772388331328	0	0	0	3.2754122501785
PDZ-GEF	FBgn0265778	3600.27191807082	1.27867899223094	0.269893317335525	4.73772009197736	2.16136063777137e-06	7.22704963254801e-05	4541.09628687459	4369.99895751641	6386.86687627055	1601.14441403253	2220.85429217891	2481.67068155191
Pez	FBgn0031799	2169.41673575524	1.0877553851904	0.301083840785121	3.61279895445041	0.000302909560033493	0.00343886550229297	2506.90686037401	2710.90829033474	3635.07848809015	975.549592347248	1433.52802137301	1754.52916201228
Cpr	FBgn0015623	4243.03421993259	0.94110634423146	0.262648651357343	3.58313792729532	0.000339491229115869	0.0037449032490101	5458.02558071953	5245.03429379636	6037.87463399851	2013.25331384681	3533.41843906152	3170.59905817279
CG9497	FBgn0031800	17.9533309573788	1.16862131451565	1.12055898170036	1.04289139045797	0.29699859753728	0.477518406258286	37.2156103719452	15.5331716499399	21.6189884593297	21.618827531241	9.54977956503114	2.18360816678567
CG9498	FBgn0031801	0.923791746821334	3.11732445752232	3.94740382217311	0.789715113516354	0.429694162908653	NA	5.54275048092801	0	0	0	0	0
CG9505	FBgn0031805	14.4895604195072	-3.4774580875789	2.79273293593425	-1.24518103497626	0.213065212202735	0.37994627950345	7.12639347547886	0	0	70.2611894765331	9.54977956503114	0
slam	FBgn0043854	1.59162992750519	-4.36105920856119	3.93909072994455	-1.10712332046807	0.268240614153074	NA	0	0	0	0	9.54977956503114	0
DIP-epsilon	FBgn0259714	89.5785733807643	0.450621727491187	0.482630111578041	0.933679264266797	0.350469364323273	0.532220011106872	114.022295607662	111.690900911472	84.4170025554779	82.4217799628561	47.7488978251557	97.1705634219621
CG9507	FBgn0031808	14.5558832403216	-2.00855896170078	1.93960287164434	-1.03555165393108	0.300411356647108	0.48083792313	14.2527869509577	0	3.08842692276139	54.0470688281024	14.8552126567151	1.09180408339283
CG42370	FBgn0259716	529.996171132065	-3.34251162764966	1.90276781945246	-1.75665764024299	0.0789761818248212	0.195431347253836	264.468380089993	12.5744722880465	8.2358051273637	2723.97226893636	136.880173765446	33.8459265851778
CG42369	FBgn0259715	106.375176720266	-1.80459244510145	1.53960402860751	-1.17211465517767	0.241151026830081	0.412850557933099	120.356867585865	13.3141471285199	8.2358051273637	464.804791921681	4.24434647334717	27.2951020848208
CG13982	FBgn0031811	4.92046975895819	0.755891479912503	2.69970193325368	0.279990716975745	0.779484626950691	0.87325782728221	0	18.4918710118332	0	6.7558836035128	3.18325985501038	1.09180408339283
Tig	FBgn0011722	1020.99833520601	-0.675797453278413	0.592541749972721	-1.1405060543152	0.254075531824959	0.428194706335968	890.799184434858	669.40573062836	797.843621713359	2478.05810576849	474.305718396547	815.577650294446
Fic	FBgn0263278	953.493420763228	0.185200554573452	0.227848422319552	0.812823510858954	0.41631925376209	0.594091480670564	1163.18577949761	876.514685960892	1003.73874989745	1005.2754802027	918.901011479663	753.344817541055
CG9527	FBgn0031813	1877.71490076293	0.288659091209043	0.259803488608325	1.11106703283811	0.26653949689365	0.442832603724088	1851.27866062995	2040.02321002543	2302.93700873908	2167.28746000691	1602.24079368856	1302.52227148765
retm	FBgn0031814	1270.30887925413	0.436691152759811	0.405509386719239	1.07689530023669	0.281527042961725	0.459618455857562	1205.94414035048	1397.24577365411	1780.9928587924	555.333632208752	1440.95562770137	1241.38124281765
frj	FBgn0031815	1814.62513997767	-0.0405510720787388	0.159406158524111	-0.254388365256323	0.799195538567452	0.883745445291187	1615.31585444188	1961.61767693526	1790.25813956068	1840.30269359689	1742.30422730901	1937.95224802228
Rchy1	FBgn0031816	1337.27072634482	-0.133501098532164	0.315062884370445	-0.423728421070366	0.671763885373006	0.801323698271033	893.96647042396	1466.77520865861	1465.97331267074	1291.72494499165	1776.25899909579	1128.92542222819
HemK1	FBgn0031817	633.91526675443	0.323279048522983	0.230499555611673	1.4025148450508	0.160761560673421	0.313688082517529	626.330804344865	843.968992980065	643.422275575289	545.875395163834	614.369152017003	529.524980445524
mmy	FBgn0259749	2959.24000106344	0.0132924961534953	0.148920059128921	0.0892592726006638	0.928875860582429	0.961946860069502	2843.43099671607	3271.58181941352	2803.26217022642	2880.70876853786	3145.06073675026	2811.39551473654
CG9536	FBgn0031818	1723.43573377471	0.254605974474636	0.174326076812072	1.46051571360209	0.144148392126923	0.291126424265398	1793.47569132885	1920.93556070923	1910.70678954838	1620.06088812237	1351.82435176107	1743.61112117835
Sec61alpha	FBgn0086357	44058.4066677718	0.134709681600456	0.266761008714521	0.50498265188605	0.613571020717386	0.757932339145236	49423.9142169378	39818.9156872006	49099.8112180606	29362.4213175873	52612.9188836116	44032.4586832329
lncRNA:CR45463	FBgn0267019	2.94568282062429	1.59223517495035	2.46057658849589	0.647098400592218	0.517568260381181	NA	4.75092898365258	4.43804904283996	4.11790256368185	0	0	4.36721633357133
Daxx	FBgn0031820	3843.65075552873	1.03221746808396	0.307947661063012	3.35192501388328	0.000802517522931687	0.0072121293904043	4990.85089732703	4970.61492798075	5528.28419174289	1541.69263832162	2964.676011633	3065.78586616707
KFase	FBgn0031821	355.740872014199	-0.593287709665685	0.792344893239819	-0.748774573708415	0.453993087283	0.628994695575308	220.126376242569	375.015144119976	255.309958948275	987.710182833571	136.880173765446	159.403396175354
epsilonCOP	FBgn0027496	4693.3522003274	-0.148712322316462	0.149928725956183	-0.991886787325357	0.321252755120199	0.501436098461969	4663.82861895228	4289.37439990482	4401.00836493498	5443.89100771061	4947.84690130447	4414.16390915722
Phf5a	FBgn0031822	5913.82216557097	-0.560734449691635	0.139330590312868	-4.0244891551274	5.70991251677786e-05	0.000934190579962127	5098.53862095649	4884.81264648585	4352.62300981172	6608.60534095622	7320.43657990554	7217.91679531002
CG31638	FBgn0051638	2672.47282248942	0.689322331407449	0.311139261891842	2.21547845558324	0.0267272415165796	0.0912692944942054	3658.21531741248	2923.93464439106	3315.94103940481	1278.21317778462	2300.43578855417	2558.09696738941
CG9547	FBgn0031824	1632.69588098056	-0.332482573620183	0.302215409011277	-1.10015096420109	0.271266351594372	0.447855263394505	1515.54634578517	1558.4948888773	1261.10766012757	2526.70046771379	1373.04608412781	1561.27983925175
CG31637	FBgn0051637	2046.61673953268	0.335977832420558	0.15889158871048	2.11450986894436	0.0344717427565098	0.10932058313416	2437.22656861377	2062.95313008011	2352.35183950326	1661.94736646415	1862.20701518107	1903.01451735371
lncRNA:CR44775	FBgn0266001	31.7103724591548	-1.81964900909116	1.03626019472432	-1.75597694319932	0.0790923455721212	0.195628316602334	14.2527869509577	16.2728464904132	11.3242320501251	109.445314376907	11.6719528017047	27.2951020848208
eya	FBgn0000320	710.343133072595	0.384812488213086	0.321426395983788	1.19720251050102	0.231227631592258	0.400799555813569	785.486925297226	798.109152870719	830.786842222813	390.49007228304	767.165625057502	690.02018070427
lncRNA:CR44776	FBgn0266002	3.45246884037768	-2.56195637153167	3.32393434871471	-0.77076022049663	0.440849069866753	NA	0	2.9586993618933	0	13.5117672070256	4.24434647334717	0
IFT52	FBgn0031829	65.7585822268499	-1.44323572933393	1.29710906863809	-1.11265564649029	0.26585635140509	0.442198501482118	74.4312207438904	0.739674840473326	30.8842692276139	154.034146160092	31.8325985501038	102.629583838926
COX5B	FBgn0031830	15041.5922016274	-1.01172781395213	0.280033445313119	-3.6128820713571	0.000302812444263186	0.00343886550229297	10033.170191977	10460.4815939738	9425.87896826776	28196.355807621	15964.0481728771	16169.6184750479
CG9596	FBgn0031832	2559.94311139667	0.00619820657521967	0.13193271320141	0.0469800584314325	0.962529121043207	0.979743302431727	2481.5685724612	2557.79559835676	2658.10610485663	2368.61279139159	2660.14415217034	2633.43144914351
Ent2	FBgn0263916	14111.1161914371	0.578940525917598	0.201476810348874	2.87348467009733	0.00405970779803266	0.0235907185033226	17181.7346693795	16912.6652274226	16621.9136983018	8827.23751634982	12043.3331181226	13079.8129190461
CG13766	FBgn0031834	322.113107240035	-0.2365055748109	0.476133350764934	-0.496721295475188	0.619385603039016	0.762035868979817	303.267633456489	423.833683591216	159.568724342672	445.888317831845	352.280757287815	247.839526930173
CG11319	FBgn0031835	63.8986965351483	-4.3016141419696	1.35800565161629	-3.16759664206835	0.00153704613791268	0.0116475875889984	0	16.2728464904132	2.05895128184093	197.271801222574	125.208220963742	42.5803592523205
CG11050	FBgn0031836	1846.25319383094	0.338669956148148	0.223609538282072	1.51455952527809	0.129883988694516	0.273466878990816	2378.63177781539	1611.0118025509	2196.90101772427	1501.15733670054	1629.82904576531	1759.98818242925
DIP-iota	FBgn0031837	7.59261539169727	-0.534799110175639	2.4123356977413	-0.221693485975595	0.824552501383617	0.901446732716137	0	2.21902452141998	16.4716102547274	0	14.8552126567151	12.0098449173212
Oatp26F	FBgn0051634	4.42226269612577	2.4964067661339	3.4134575367198	0.731342557884241	0.464569941882484	0.637458114663064	0	21.4505703737265	1.02947564092046	4.05353016210768	0	0
CG31635	FBgn0051635	1189.11369245649	0.0673496065776428	0.181622426925155	0.37082208248102	0.710770052722021	0.826725969738747	1080.83634378096	1247.09178103803	1322.87619858279	1187.68433749755	1051.53683877176	1244.65665506783
Tango1	FBgn0031842	3926.25664757055	0.645781139030795	0.325540418880935	1.98372030499533	0.0472870286938277	0.136757810593886	5404.97354040208	3849.26786982319	5118.55288665654	1956.50389157731	4093.67217354335	3134.56952342082
CG31633	FBgn0051633	254.707838855969	0.389892902869766	0.418566485190768	0.931495751964152	0.351597181000438	0.5333557388719	228.044591215324	230.038875387204	408.701829445424	279.69358118543	163.407339223866	218.360816678567
CG31636	FBgn0051636	55.2436815912951	-2.720022790924	1.53828279406976	-1.76822025274544	0.0770240896792159	0.191977116135013	21.3791804264366	8.87609808567991	13.383183331966	272.937697581917	13.7941260383783	1.09180408339283
CG11070	FBgn0028467	871.343473074254	0.84060267104513	0.198510151283478	4.23455760629957	2.29002077747296e-05	0.000466304643443985	1234.44971425239	1056.99534703638	1063.44833707084	605.327170874747	707.744774430641	560.095494780523
CG34310	FBgn0085339	893.990835487915	-0.350229189718537	0.227887844760028	-1.53684892709981	0.124330308811114	0.265478171360878	944.643046249587	703.430773290133	709.308716594199	1122.82785490383	967.710995923155	916.023625966587
Galt	FBgn0263200	1411.07165631775	-0.60494230431546	0.351504803864188	-1.72100721715654	0.0852495142630899	0.205074146271372	1361.14115381646	949.742495167751	1046.97672681611	2488.86751953412	1379.41260383783	1240.28943873426
Spn27A	FBgn0028990	14022.963889962	-0.783349376155066	0.258786220659602	-3.02701347142225	0.00246982951018205	0.0164680007657506	8611.05878287029	13446.5489249646	8861.72631704334	19778.5248376441	14628.140120391	18811.7843568585
cort	FBgn0000351	563.782261096101	-0.0387511326026321	0.298764352119142	-0.129704673023302	0.896800085265545	0.945861105208608	482.219291840737	688.637276480667	497.236734564584	625.594821685285	436.106600136422	652.898841868914
Nse1	FBgn0031848	1123.97592900714	0.247113391757022	0.166911784308705	1.48050296616555	0.138739069732141	0.284566709023494	1160.81031500578	1258.18690364513	1241.54762295008	951.228411374602	987.871641671554	1144.21067939569
Nhe3	FBgn0028703	2157.7952973999	0.758275945623801	0.234257357209502	3.23693545703948	0.00120820734783084	0.00974213912719666	2471.27489299662	2700.55284256811	2965.91932149185	1213.3566951909	1835.67984972265	1759.98818242925
CG11327	FBgn0031849	21.0312740107775	-0.815575200772579	2.1691726918569	-0.375984449663347	0.706928456654728	0.82460571102188	0	11.8347974475732	33.9726961503753	0	51.9932442985029	28.3869061682137
Tsp	FBgn0031850	12470.6451402031	0.807351656757654	0.44103880623689	1.83056829771122	0.0671650040253475	0.174560491394515	13255.883685888	17504.4050998013	16855.6046687907	4061.63722243189	14366.0517256618	8780.28843864516
AkhR	FBgn0025595	202.693850550549	-4.49353778989466	1.46032000175494	-3.07709117487575	0.00209031353965863	0.0146507516498463	34.0483243828435	10.3554477666266	7.20632948644324	980.954299230058	182.506898353928	1.09180408339283
Aatf	FBgn0031851	1526.26663331623	0.375924791560706	0.261616796736023	1.43692911254479	0.150738136782947	0.299906668571502	1748.34186598415	1598.43733026286	1826.2897869929	952.579588095305	1621.34035281862	1410.61087574354
homer	FBgn0025777	2994.08655638381	-0.040293410714897	0.208190585779237	-0.193540983441123	0.846535312614566	0.913097565017727	3060.39008696953	2374.35623791938	3423.00650606054	2913.13700983472	2872.3614758377	3321.268021681
Liprin-alpha	FBgn0046704	1808.81649817931	0.824235827409891	0.286647336027825	2.87543515607583	0.00403471009997681	0.0235138333713245	2031.02214051148	1802.5875862335	3102.83958173427	1257.94552697408	1509.92625789326	1148.57789572926
TTLL3B	FBgn0031853	16.5870998652875	-5.0772842032796	1.64722613351789	-3.08232373197985	0.00205391332415797	0.0144756515361062	0	0	3.08842692276139	20.2676508105384	46.6878112068189	29.4787102516065
CG11221	FBgn0031855	339.078920131209	-3.07770401449533	0.538210964352858	-5.71839709396471	1.07533608489141e-08	9.27910976478882e-07	81.5576142193692	101.335453144846	31.9137448685343	629.648351847393	378.807922746235	811.210433960875
CG31910	FBgn0051910	10.5932455473321	-3.07409731680785	2.28146813936374	-1.34742066468882	0.177844788872023	0.334965541441761	0	6.65707356425994	0	47.2911852245896	7.42760632835755	2.18360816678567
CG44271	FBgn0265257	2.47715732128803	-4.98935176848127	3.9277112083337	-1.2702949641244	0.203979581342375	NA	0	0	0	14.8629439277282	0	0
CG11322	FBgn0031856	1.07763225019117	-3.78514134989515	3.95484454943456	-0.957089792678785	0.338521935179164	NA	0	0	0	5.40470688281024	1.06108661833679	0
LUBEL	FBgn0031857	42.0435993015974	-2.80155188225622	1.40711070169692	-1.99099607364058	0.046481318909106	0.134929493306412	0	8.13642324520659	23.6779397411706	105.3917842148	23.3439056034094	91.7115430049979
CG17378	FBgn0031858	9.23495374160086	-1.1323527265969	1.78816525796642	-0.633248365357833	0.526571466296929	0.690310547583575	15.8364299455086	1.47934968094665	0	8.10706032421536	20.1606457483991	9.82623675053549
nrv1	FBgn0015776	5691.56972700142	0.0629575311574533	0.183488298431562	0.343114692847486	0.731512178057098	0.841451333606854	6101.77645800446	5719.16586653976	5627.11385327125	4669.66674674805	6486.42249789282	5545.2729395522
nrv2	FBgn0015777	14347.3289064818	0.57376474128843	0.307857461588339	1.86373504909768	0.0623589208338049	0.165709819707624	16005.8797459255	17197.4400410048	18287.6052853111	6961.26246505959	13261.4605559732	14370.3253456165
CG17376	FBgn0042189	48.5673809107873	-8.31921968889538	1.57041406259491	-5.29746892048898	1.17418882696602e-07	6.44298484540331e-06	0	0	1.02947564092046	193.218271060466	38.1991182601246	58.957420503213
CG17377	FBgn0031859	12.9885446694621	-7.38666400648422	1.92358299241037	-3.84005474971905	0.000123006875051696	0.00168956811688465	0	0	0	12.160590486323	28.6493386950934	37.1213388353563
CG11236	FBgn0031860	6.53068748339571	-6.39109140661134	3.9147068903948	-1.63258491262594	0.102556326498172	0.233479296495839	0	0	0	39.1841249003742	0	0
sens-2	FBgn0051632	181.163370202695	-6.07279668169893	1.40584687596278	-4.31967149874698	1.56261633131852e-05	0.000348333223856419	0.791821497275429	0	15.4421346138069	829.622506511372	118.841701253721	122.282057339997
Rca1	FBgn0017551	2878.30642639423	0.0648405359041561	0.192067751793761	0.337591997087469	0.735670673878179	0.843779581240781	2841.05553222424	3293.77206462772	2694.13775228885	2502.37928674114	2671.81610497205	3266.67781751136
l(2)k09022	FBgn0086451	4317.01244131589	1.36562269907105	0.392679680501493	3.47770146223763	0.000505732844914771	0.00512923359297445	5585.50884178088	5032.74761458051	8043.29318251158	1280.91553122603	2734.42021545392	3225.18926234243
Nha1	FBgn0031865	406.207678669534	1.76404846047511	0.888741197627781	1.98488431186007	0.0471573442021578	0.136462096225522	1229.69878526874	559.194179397835	93.6822833237621	306.717115599481	184.629071590602	63.3246368367843
lncRNA:CR44915	FBgn0266220	0.686317093946975	2.66649074443586	3.96219095448887	0.672983905890482	0.500957529911096	NA	0	0	4.11790256368185	0	0	0
lncRNA:CR44914	FBgn0266219	1.71579273486744	3.99875074896079	3.92888384524253	1.01778288859388	0.308781145645096	NA	0	0	10.2947564092046	0	0	0
Nlg2	FBgn0031866	25.0726603502395	-1.03739712152369	1.40788373544573	-0.736848573078558	0.461214440906154	0.63464435669957	37.2156103719452	3.69837420236663	8.2358051273637	85.1241334042613	7.42760632835755	8.73443266714266
CG13773	FBgn0042092	1191.30599417759	0.149035061552727	0.183439069594002	0.812449942548117	0.416533498779714	0.594254458259059	1309.67275649356	1164.24819890502	1283.75612422782	1294.42729843305	1036.68162611505	1059.04996089105
Rat1	FBgn0031868	5780.58917897345	1.16797952471313	0.348751555145391	3.3490302981623	0.000810949271262515	0.00724908705305673	8393.30787111955	7319.08254648356	8290.36733633249	1938.93859420817	4609.36027005503	4132.47845564187
Wee1	FBgn0011737	1616.67972802875	0.598025264199583	0.340547920087606	1.75606788039035	0.0790768187288131	0.195628316602334	1833.85858768989	2035.58516098259	1972.47532800361	744.498373107111	1438.83345446469	1674.82746392461
x16	FBgn0028554	5039.61432331714	-0.0703812907569439	0.144740553900551	-0.486258265981915	0.626784064949769	0.767607816752035	5492.07390510238	4606.69490646788	4651.17094567865	5104.74565081427	5357.42633598247	5025.57419585721
CG32829	FBgn0052829	8.18809123774381	0.167340237289129	1.91970299301579	0.0871698579925858	0.930536497969885	0.962468876585574	0	4.43804904283996	21.6189884593297	6.7558836035128	2.12217323667359	14.1934530841068
nop5	FBgn0026196	11002.0648656396	0.271735662036014	0.171850098888239	1.58123657649295	0.113823955123787	0.250393980227082	13155.322355734	11160.2139930615	11790.5845154621	9096.12168376963	11490.5069899691	9319.63965584122
snoRNA:nop5-x16-a	FBgn0263467	8.71138283767062	-1.39277608813924	1.22405198368326	-1.13784063643137	0.255187033131445	0.429459146666634	5.54275048092801	6.65707356425994	2.05895128184093	22.9700042519435	8.48869294669435	6.550824500357
Hrb27C	FBgn0004838	88245.4757213831	0.193241856373143	0.178667463234254	1.08157273224269	0.279442426245307	0.456899503188138	98539.0180499381	87004.9927855155	96897.3357503567	68085.794956202	90963.7725301583	87981.940256128
